,title,rating,review
208, 기생충 ,9,"12시가 지나고 마법이 풀려 집으로 돌아오는 길, 아름다운 동화 속 주인공 신데렐라가 꿈만 같던 하룻밤 사이 느꼈을 그 황홀함과 박탈감.                         "
209, 킹스맨: 퍼스트 에이전트 ,7,킹스맨의 처음을 보여준거니 심심해도 나름 괜찮음.충분히 매력있고 재미있다고 생각했지만 스토리는 뭔가 황당함 쿠키는 더욱 황당 다음편 기대가 전혀 안됨ㅎ                         
210, 마녀(魔女) Part2. The Other One ,10,넷플릭스 개봉했으면 난리났을 영화...액션은 역대급!!!                         
211, 토르: 러브 앤 썬더 ,6,너무 기대를 해서 그런지 생각보다 별로 였어요.                         
212, 메모리 ,6,비슷해도 리암니슨 영화는 보게되는 마력                         
213, 켈리의 영웅들 ,7,이런 고전 전쟁영화의 분위기가 좋다                         
214, 마녀(魔女) Part2. The Other One ,8,1편보다는 못하네 조금 아쉽다  3편에서는 흉터소녀 능력 볼수있나요                         
215, 엘비스 ,10,팝송을 좋아하는 한 20대 청년 입니다마지막 장면 그의 생애 마지막 콘서트에서unchained melody를 진심으로 부르고 크레딧이 나오는거 보고 엄청 울었습니다호불호가 가릴수 있다고 생각합니다이 영화는 음악 영화를 좋아하는 분들에게 강추 합니다 엘비스 프레슬리? 존나 틀딱 가수 아님?이라는 MZ세대 분들을 위해 추천합니다당신들은 엘비스의 매력에 푹 빠질거라고 생각합니다                         
216, 마녀(魔女) Part2. The Other One ,1,개연성을 찾기힘든 이야기전개편집해서 1시간분량이 좋을듯                         
217, 헤어질 결심 ,6,여자 자존감 씹하타치임. 그리고 순간을 놓치면 끝인건 맞는데 세상에 여자는 존나 많다 ㅋㄹ                         
218, 셰터드 ,4,40분까지는 흥미롭게 흘러간다. 그 후부터는 전형적으로 흘러가기 때문에 예측가능하고 익숙한 스릴러 형태로 가서 아쉬웠다                         
219, 마녀(魔女) Part2. The Other One ,10,3편이 빨리보고싶다 이번액션씬이 중국영화같은 cg 많아서 좀그랫지만 다음 스토리가궁금하다                         
220, 체리마호: 30살까지 동정이면 마법사가 될 수 있대 ,10,분명 영화라서 현실과 다른 부분이 있을 수 있으나 그렇기에 더욱 좋았던 스토리 현실 반영 했으나 따뜻하게 녹아내릴 수 있는 영화                         
221, 마녀(魔女) Part2. The Other One ,1,기대가 큰 만큼 실망이 큼그냥 스토리에만 몰빵했어도 이보단 나았을듯한데 뭐하나 건진거없이 돈만 쳐발라놨네 덕지덕지 돈붙었어요 감독님한줄평 ( 중국 무협영화 보는 기분 )                         
222, 마녀(魔女) Part2. The Other One ,10,1보다 액션 훌륭함재미나게봄                         
223, 탑건: 매버릭 ,10,설명 필요없이 점수가 끝인데...미안합니다. 아직 두번밖에 못봤습니다.                         
224, 약장수 ,10,"아프다,,, 너무 아프다,,, 차라리 억지 설정이라도 했으면 하는 바람이 처음이다 담배 연기가 심장까지 쳐 들어와 먹먹하다                         "
225, 약장수 ,10,신고 
226, 탑건: 매버릭 ,10,진짜 몰입감 쩐다 알바아니고 꼭 극장가서 보길 평점 처음 남기게 만드네                         
227, 더 킬러: 죽어도 되는 아이 ,10,미친 액션!!! 역시 믿고 보는 장혁~! 개봉관 더 늘아나야 됨.                         
228, 감기 ,6,이게 중국덕분에 실화가되다니..신기하네..근데 중국이 코로나바이러스 세계에 퍼트렸는데 왜 그냥놔두는건지이해가 안가네                         
229, 토르: 러브 앤 썬더 ,7,전투신이 밋밋한거 말고는 유쾌했다랄까?                         
230, 그레이 맨 ,5,야 이거 배우들 아니었으면 어쩔뻔했냐                         
231, 경아의 딸 ,8,부모가 잔인하게 복수하는 그런영화일까 싶었는데 그런 엄마는 역시 헐리우드에만 존재하는 듯..하지만 요즘 종횡무진하는 하배우의 연기가 좋았다.                         
232, 메모리 ,7,정의에 대한 사회비판적 내용을 담고있는영화                         
233, 마녀(魔女) Part2. The Other One ,10,확실히 보는 눈이 즐겁네요 시즌3 이 기대됩니다                         
234, 마녀(魔女) Part2. The Other One ,7,마블보다 더쌘거 같다   원펀맨이랑 맞다이 가능할거 같음 ㅋ   내용없고  그냥그렇다가 마지막 액션씬은 진짜 볼만함                         
235, 헤어질 결심 ,10,박찬욱감독님 오래전부터 쭉 팬입니다. 역시나..입니다 영화보는내내 소름돋고 쭈뼛쭈뼛……                         
236, 브로커 ,8,영화는 해피앤딩. 현실은?                         
237, 탑건: 매버릭 ,10,인생영화입니다 꼭보세요                         
238, 탑건: 매버릭 ,10,(싫어하는)그 표정 짓지마.                         
239, 탑건: 매버릭 ,10,(싫어하는)그 표정 짓지마.                         
240, 잡식가족의 딜레마 ,10,지금의 코로나19 대유행을 예고한 무섭도록 정확한 미래 예고편... 하지만 현실은 바뀌지 않고 결국 대유행은 인간사회를 덮쳤다. 앞으로 어떡해야 할까..                         
241, 주(咒) ,1,공포영화에 감동요소를 더하는거 보고 충격. 공포+감동 조합은 처음이라 무척 당황..도저히 감동1도 안드는데 억지로 감동호소하는 느낌.                         
242, 마녀(魔女) Part2. The Other One ,6,연기는 좋은데저예산  영화단기간에 만듬?                         
243, 탑건: 매버릭 ,10,역시 믿고 보는 톰크루즈                         
244, 탑건: 매버릭 ,10,후속작을 기대한 적 없지만 막상 발표하고 나니 스타워즈 보다 더 기다려진 영화! 기대해도 좋은 잘 만든 영화! 탐 크루즈의 전성기가 이제 시작되네!                         
245, 헤어질 결심 ,10,산에서 태어나 바다에서 죽는 여자                         
246, 헤어질 결심 ,9,신고 
247, 브로커 ,10,아이유는 무조건 만점 ㄱㄱ                         
248, 마녀(魔女) Part2. The Other One ,2,마녀1은 참 재밌게 봤는데 타짜마냥 후속은 원작이랑 차이가 심하게 많이 난다. 마녀3 나와도 원작만큼 못할거 같다.                         
249, 탑건 ,10,1->2 가 아니라 2->1 봐도 좋은 영화 이런 영화 처음이야                         
250, 마녀(魔女) Part2. The Other One ,1,살면서 평범 처음 남겨봄..모든면에서 최악중에 최악...                         
251," 그 시절, 우리가 좋아했던 소녀 ",9,첫사랑이 어땠는지 기억나게 해주는 영화였어요                         
252, 헤어질 결심 ,7,여운이 남았습니다. 결말 보고 정말 어떻게 저런 생각을 하지 싶을 정도로 정말 존경합니다. 하지만 ‘서사는 거들 뿐’ 이라는 말에는 동의를 할 수가 없네요.  아무리 그래도 불륜은 불륜이니까요.. 영화는 영화로 봐야한다지만 개인적으로 유부남이라는 사실에 영화에 중간중간 제대로 집중을 못했네요.                         
253, 탑건: 매버릭 ,10,그저 최고라는 말 밖엔..                         
254, 닥터 스트레인지: 대혼돈의 멀티버스 ,5,마블도 이제 그만할 때가 되었다아니 그만둘 때를 놓쳤다                         
255, 주(咒) ,10,"연출과 곳곳에 숨어있는 빛나는 아이디어, 완벽하진 않아도 세련된 요즘 공포영화                         "
256, 헤어질 결심 ,8,사랑의 시작과 이별 모두 결국 각자의 몫..                         
257, 방울토마토 ,10,뻔한 스토리긴 한대요..감정이입이 너무 됬어서 그런가 김향기 배우도 좋았고 신구선생님도 좋앗어요~~                         
258, 헤어질 결심 ,10,"한 장면, 장면이 의미 있고 정성이 보이는 영화... 세밀한 연출에 소름이 돋을 정도였다. 여운이 남는 예술적인 영화를 보고싶다면 꼭 보길 추천한다.                         "
259, 마녀(魔女) Part2. The Other One ,10,기대를 안하고 봐서 그런가 난 넘 재밌는데 3빨리 나왔으면 좋겠다!                         
260, 토르: 러브 앤 썬더 ,7,엔딩 노래가 계속 맴돈다.                         
261, 강철비 ,8,초반에 조금 지루하다고 느꼈는데 뒤로 갈수록 빠져든다. 가상의 전생 시나리오가 꾀나 현실적이며 흥미롭다. 남과 북의 전쟁부터 현재까지의 관계를 잘 표현한 거 같다. 특히 남한과 북한의 시신이 얽히는 부분은 참 인상 깊었다.                         
262, 토르: 러브 앤 썬더 ,10,진짜잼있게봤다ㅋ최고임                         
263, 야차 ,1,한국영화에 요즘 너무너무 실망합니다. 점점 재미가 없어집니다. 한국 최고의 배우들도 각성하시고 아무 영화나 돈된다고 찍지 않으셨으면 합니다. 돈 벌만큼 벌자나요. 괜히 설경구씨가 요즘 너무 힘든가? 하는 생각이 드는영화.                         
264, 더 킬러: 죽어도 되는 아이 ,10,액션 끝판왕~ 꼭 보자~ 최고다                         
265, 헤어질 결심 ,10,내 인생 최고의 사랑 영화...                         
266, 헤어질 결심 ,1,연출과 탕웨이 얼굴은 좋았지만.. 불륜 관계에서 오는 찝찝함과 불쾌함만 남은 영화                         
267, 더 플랫폼 ,7,다소 잔인하지만 그만큼 생각할 것도 많고 심오한 영화인 것 같다.                         
268, 소리도 없이 ,8,간만에 스토리 메세지 모두 신선한 영화를 만났다아역 문승아의 연기 수준은 충격적일 정도                         
269, 브로커 ,1,"영화는 개인의 취미도 될수있고 스트레스도 풀게 해줄수 있는 문화 입니다. 이영화는 취미의 선택을 후회하게 만들수 있으며 스트레스를 줍니다. 꼭 영화관에서 보세요. 그럼 돈아까워서 끝까지 보겠지만, 집에서 보시면 중간에 끄게되며 끝까지 보시기 힘듭니다. 잠안올때 보는건 강추. 바로 취침가능                         "
270, 본 아이덴티티 ,8,"움보시 죽을 때 씬, 장면 변경이나 구도 등에서.. 아쉬웠으나 그거 빼고는 2시간 러닝타임에 긴장감을 확실하게 부여해줘서 지루할 틈이 없었다. 액션이 화려하거나 대단하다!라 느낀 건 없으나 깔끔하고 필요한 것들만 넣어준 느낌. 군더더기 찾기 힘들다. 너무 좋았음                         "
271, 마녀(魔女) Part2. The Other One ,10,재미있게봤어요~속편기대합니다.                         
272, 헤어질 결심 ,4,"다가가 보려하나 나에겐 여전히 어려운 박찬욱, 난 언제쯤 제대로 볼 수 있으려나?                         "
273, 탑건: 매버릭 ,10,보기전 : 비행기영화가 과연재밌을까후: ㅇㅗㅏ....                         
274, 탑건: 매버릭 ,10,전설은 전설이다 톰아저씨 뽀에버                         
275, 너의 이름은. ,10,마지막 너의 이름은 할때 정말 소름이다.. 너무 완벽한 영화                         
276, 마녀(魔女) Part2. The Other One ,6,마녀1 볼때의 스릴과 쫄리는 느낌이없네...                         
