,Unnamed: 0,titles,rates,reviews,isit_domestic
198,198,명탐정 코난: 할로윈의 신부,10," ost, 스토리, 연출 다 좋았습니다 한 번 더 봐야겠네요        ",False
199,199,외계+인 1부,5,재밋어요 평이좀 박한느낌이잇음        ,True
200,200,외계+인 1부,10, 재미없을줄알앗는데 대존잼        ,True
201,201,외계+인 1부,5,2부까지 보고 판단할 일이지만...일단 1부는 기대에 못미침        ,True
202,202,탑건: 매버릭,10, 와 최고다 진짜기대없이 봤는데.... 최고        ,False
203,203,외계+인 1부,10, 난 진짜 재밌게 봤는데 평이 왜그러지솔직히 난 전우치보다 재밌게봤음2편도 꼭볼꺼임 ㅎㅎ        ,True
204,204,토르: 러브 앤 썬더,1,"좋은 배우, 쓰레기 같은 스토리        ",False
205,205,외계+인 1부,1,제발속지마세요 돈아까움        ,True
206,206,토르: 러브 앤 썬더,2,마블 아니었으면 오십만은 갔을까 ㅋㅋ        ,False
207,207,탑건: 매버릭,10, 존나 연출 대사 스토리 다 오나벽        ,False
208,208,외계+인 1부,10, 기대없이 봤는데 2부도 기다립니다 ㅋㅋ        ,True
209,209,미니언즈2,8,개봉연기 2년을 기다린 가치가 있는 2편!        ,False
210,210,토르: 러브 앤 썬더,10, 그냥 나쁘지 않은 영화지만 재밌다        ,False
211,211,엘비스,8,주변인들한테 홍보하고 나니 영화관에서 내려가 있더라... ㅋㅋㅋ        ,False
212,212,탑건: 매버릭,10, 진짜 처음으로 영화관에서 같은 영화 두번 봤어요        ,False
213,213,헤어질 결심,10, 가을에 개봉했다면 어땠을까        ,True
214,214,탑건: 매버릭,10, 아 ㅋㅋ 이건 만점 안 줄 수가 없지 ㅋㅋㅋ        ,False
215,215,실종,7,아쉬운 점이 있지만 그래도 잘 만들었네        ,True
216,216,미니언즈2,1,짱깨 녹아있어서 역겨움        ,False
217,217,버즈 라이트이어,2,"때깔만 픽사, 어쩌다 이렇게?        ",False
218,218,뮤지컬 킹키부츠 라이브,9,"소재가 낯설지만 그리고 너무 격렬한 부분도 있지만, 재밌게 봤음        ",ERROR
219,219,마녀(魔女) Part2. The Other One,10, 3편도 가자!! 손익분기점 뿌셔뿌셔        ,True
220,220,더 노비스,8,공감과 별개로 놀라움 뿐        ,False
221,221,탑건: 매버릭,10, ,False
222,222,외계+인 1부,10, 저만 재밌게 봤나봐요… 평점 너무 낮길래 기대 안했는데 너무 재밌게 봤어요. 2화 너무 기대됨 ㅜㅜ        ,True
223,223,애프터 양,7,잔잔하게 스토리가 닫혀진다.        ,False
224,224,우연과 상상,10, 마지막 에피소드 진짜 레알루다가 대박!! ㅋㅋ        ,False
225,225,외계+인 1부,7,리뷰가 별로 길래 기대 안했는데 생각보다 볼만 했어요        ,True
226,226,님포매니악 볼륨1,10, 금기에 대항하는 것은 무척이나 외로운 일이다.        ,True
227,227,그레이 맨,9,007보다 훨씬 나은데? 미션임파스블과는 결이 좀 달라서 비교하기 어렵지만 매우 볼만했었다.        ,False
228,228,닥터 스트레인지: 대혼돈의 멀티버스,9,"사람들이 기대치 않았던, 하지만 내가 만족한 마블 영화        ",True
229,229,미니언즈2,6,"좀 실망스러웠던 영화.미니언즈 팬으로서 영화를 보다보면 어, 이번에 제작사가 좀 만들기 싫었구나 싶었던 영화. 갑분 중국 문화...        ",False
230,230,외계+인 1부,2,진짜 처음으로 영화 리뷰를 달아보는데... 제 인생 노잼 1위 영화였습니다 ..길기도 너무 길고 스토리가 너무.. ㅋㅋㅋ 중국 무술 영화 같다는 말이 사실이였어요..        ,True
231,231,토르: 러브 앤 썬더,4,이제 보내줘야할듯 애들 나와서 싸우는거에서 하 이건 진짜 끝낫다 싶음        ,False
232,232,외계+인 1부,10, 배우들의 연기가 뛰어났다        ,True
233,233,외계+인 1부,1,시간 이동으로 복잡하기만 하고 결말이 그냥 별로 하다 말아        ,True
234,234,탑건: 매버릭,10, 이 영화를 보고 왜 울었는지 젊은 사람들은 이해하려나?이것은 마치 내 젊은 시절의 낭만. 그리고 변한 세상과 대비해 변하지 않은 열정과 우정을 보여주기 때문이다.        ,False
235,235,외계+인 1부,10," 아이와 제 엄마 3대가 같이 봤습니다. 걱정을 많이 했는데 저는 너무 재미있게 봤습니다. 많은것을 담으려고해서 좀 끊기는감이 없진 않았지만 볼거리가 진짜 많고, 감동적인 부분도 있었어요. 아이도 등장인물로 나와서 제 아이도 (초등학교 저학년)흥미롭게 볼수 있었던것 같습니다. 거기서 나오는 외계인들 우주선등이 어디서 마치 본것같기도하지만, 기발하고 감탄스러운 생각들도 곳곳에 같이 보여서 잘 어울러졌다고 생각이 듭니다. 저는 시간가는줄 모르고 봤고 끝나는게 아쉬워서 계속 시계를 볼 정도였습니다. 나중에 dvd가 나오면 소장하고 싶어요!! 저는 승리호도 재미있게 봤습니다. 제대로 집중해서 다시 보고 싶어요~        ",True
236,236,탑건: 매버릭,10, 진짜 그 비싼 영화비가 아깝지 않았던 영화        ,False
237,237,크리스마스 연대기: 두 번째 이야기,10, 이걸보니정말크리스마스가빨리왔으면        ,True
238,238,토르: 러브 앤 썬더,8,"호불호가 갈리긴할것같지만, 난 호!!!!  물론 굳이 극장까지 가서 볼 정도는 아니긴하지만 병맛 토르가 매력적이다.        ",False
239,239,헤어질 결심,10," 진짜 너무 좋았음..탕웨이 연기도 좋았고, 색감도 너무 좋았고...        ",True
240,240,RRR: 라이즈 로어 리볼트,10, 영화 세시간인데 너무 재미있게봤음영화 평점 처음 씀낯설어서 안보는 사람 없게추천 하고 싶었음        ,False
241,241,외계+인 1부,2,사랑하는 사람과 함께여서 재밌게 봤습니다.        ,True
242,242,헤어질 결심,9,"파도 밑에 묻히더라도, 당신에게 나를 영원히 기억시킬 그 결심. 이토록 서늘하고 지독한 사랑 시.        ",True
243,243,외계+인 1부,1,투자사 물맥이기 대작전.. 뽀로로가 나을거같아요        ,True
244,244,마녀(魔女) Part2. The Other One,10,  ,True
245,245,외계+인 1부,5,새롭고 색다른 시도. 좋은 CG        ,True
246,246,외계+인 1부,8,연출화려하고 연기 좋았던거같아요  스토리전개가 타임슬립이라 정신차리고봐도 어?했었던거같아요. 아쉬운점은.. .  약간 중국풍?  일본무사같은캐릭터가 좀아쉬웠지만  한국적으로  뭐 특별히 어찌할수는 없었을거같기도해서 혹평할순없을듯 합니다.  뷔페가서 스파게티  피자  한식  치킨 다 있어서 너무배터지는듯한 이무엇        ,True
247,247,외계+인 1부,8,액션영화를 좋아하는 저로서는 충분히 볼만했습니다.        ,True
248,248,주토피아,10,  ,False
249,249,크리스마스 건너뛰기,7,마지막에파티하는장면좋았아요잘이어지지는알았지만        ,False
250,250,토르: 러브 앤 썬더,10, 재밌었어요 2022년에 나온 영화 중 제일 재밌게 봤습니다!! 누가 마블 영화 22년에 나온 건 스파이더맨 밖에 재밌게 안 봤다 하던데 스파이더맨은 21년에 나왔어요        ,False
251,251,브로커,8,"고레에다 감독 영화치고는 직설적이라 낯설긴 한데, 그래도 파비안느 보다는 훨 좋았어요.        ",True
252,252,범죄도시2,10, 영화관에서만 한 6번 정도 본 것 같은데 스릴있고 너무 재밌어요 처음엔 입소문 때문에 봤는데 그 다음부터는 손석구 배우님 팬 되어서 자꾸 봄 볼때마다 재밌었어요 천만돌파 축하해요        ,True
253,253,범죄도시2,10, 극한직업처럼 상업의 한 지점을 극대화해 잘 만든 영화        ,True
254,254,외계+인 1부,10, 나름 볼만합니다. Cg스케일도 크고…스토리도 독창적이고 신선합니다.10점은 아닌데 1-2점이 너무많아서 10점 찍고갑니다. ㅎㅎ        ,True
255,255,쥬라기 월드: 도미니언,5,메메 뚜기뚜기 세계로!        ,False
256,256,탑건: 매버릭,10, 저도 처음으로 평점 남겨요4D로 보세요진짜 잘만든 영화네요너무 재밋어요        ,False
257,257,메가로돈,1,넷플릭스1.5배속으로봐도 시간아까운영화        ,ERROR
258,258,외계+인 1부,6,과연 이 영화의 이야기가 어떻게 마무리될까 궁금하네요 2부가 기다려집니다. 그 궁금함과 기다림이 그렇게 크진 않더라도..        ,True
259,259,외계+인 1부,2, ,True
260,260,범죄도시2,10, 굿  연기력  마동석최강  까불이웃김        ,True
261,261,외계+인 1부,2,좀 유치하고 난해하다.        ,True
262,262,엘비스,10," 노래 알고 가면 재미는 한층 배가 됩니다.비록 같은 세대는 아니지만, 충분히 재미있으며, 로미오와 줄리엣, 물랑루즈 만 든 감독이니, 평타는 칩니다.        ",False
263,263,명탐정 코난: 할로윈의 신부,10,  ,False
264,264,컴온 컴온,10, 삶의 정수가 따뜻하게 흘러요.        ,False
265,265,헤어질 결심,10, 박찬욱 감독은 더이상 올라갈데가 없다영화예술의 최종 완성품.보고나왔는데 자기전까지 멍~~~해서 아무일도 할수 없었다        ,True
266,266,외계+인 1부,2,돈아껴~제발~~!!!지갑을 지켜        ,True
267,267,외계+인 1부,5,Cg도 좋고 내용도 흥미로운데 왜..재미가 없을까.. 나도 모르겠다        ,True
268,268,외계+인 1부,10, 왜 재미 없다는 평이 많지요? 전 잼있게 봤어요^^        ,True
269,269,외계+인 1부,6,생각보다는 볼만한데 티켓값 생각하면 아까움포스터 실망치에 비하면 조금 나음        ,True
270,270,미니언즈2,7,그냥....넘 귀여워서 보다보면 웃음이 나온다ㅋㅋㅋㅋ        ,False
271,271,마녀(魔女) Part2. The Other One,6,1편 을   넘어서는  2편이  없다더니  역시나        ,True
272,272,핸썸,2,감독님 100번보시고 다음영화제작 할때 이런 실수는 하지마세요..제발음악도 1000번들으시고 제발...        ,True
273,273,외계+인 1부,1,한국적 이라는 시대에 뒤떨어짐..승리호는 넷플릭스니까 가능했던거지..그래픽도 유치하고..        ,True
274,274,외계+인 1부,10, 재밌습니다! 왜 재미없다고 하는지 모르겠습니다!! 2부가 기대됩니다!        ,True
275,275,헤어질 결심,10, 어제 봤는데 지금도 생각나는 희안한 영화 여운이 별로 안남을줄 알았는데 갑자기 슬퍼지네요        ,True
276,276,명탐정 코난: 할로윈의 신부,10, 스토리 너무 좋았고 색감도 자세히 잘되어있어서 좋았어요최근에 나온것중 스토리가 가장 탄탄한 느낌이 있고요.그리고 쿠키 영상도 웃기고요!2023년에 개봉할 영화도 기대되네요“보고싶었다 쉐리” 크        ,False
277,277,조디악,8,지루할 수 있는 영화지만 내용에 집중해본다면 이만한 영화가 없다        ,True
278,278,외계+인 1부,1,억지 웃음 다수 있고 전투씬은 유치함        ,True
279,279,마녀(魔女) Part2. The Other One,2,훈정이흉 쫌 정신차리자        ,True
280,280,마녀(魔女) Part2. The Other One,10, 히어로는 이정도로 강해야 볼만하다        ,True
281,281,즐거운 인생,10, 아카펠라 신이 대박이었다        ,True
282,282,외계+인 1부,2,최악이다집에가고싶은 영화        ,True
283,283,외계+인 1부,10, ㅎ 좋아하는 배우들 많이 나와서 너무 좋음        ,True
284,284,외계+인 1부,10, 재밌잖아 48시간? 48분?후에 하바 터지면 안되는데 빨리 미래로 돌아 가야하는데 2부가 내년이라니요        ,True
285,285,탑건: 매버릭,10, 3번 보고 왔습니다. 무슨 말이 더 필요할까요.        ,False
286,286,외계+인 1부,10, 난 재밌었음 :) 기대 안하고 봤는데 ㅎㅎ        ,True
287,287,헤어질 결심,9,"사랑은 사랑이라는 말의 표현 없이도 우연하게 찾아오고, 헤어짐은 계기와 결심을 통해 이뤄진다.        ",True
288,288,킬링 카인드: 킬러의 수제자,2,시간이 아깝네요... 배우캐스팅이 아까움        ,False
289,289,외계+인 1부,2,예고편만봐도ㅋㅋㅋ비싼음식차려놓고상엎어버리는느낌임ㅋㅋ        ,True
290,290,탑건: 매버릭,10, 내 인생 탑1 영화        ,False
291,291,토르: 러브 앤 썬더,7,OST좋습니다.OST좋습니다.OST좋습니다.OST좋습니다.OST좋습니다.OST좋습니다.OST좋습니다.        ,False
292,292,탑건: 매버릭,10, 대박 짜릿. 플래어 대신 써주는 장면 ㅋ        ,False
293,293,탑건: 매버릭,8,영화의 오프닝 OST가 시작되면서 눈물이 날뻔...나도 이 영화와 같이 나이를 먹어갔구나 하는 아련함이 함께 느껴져서한참동안 탑건의 리즈시절이 그리워진 후속이었다        ,False
294,294,외계+인 1부,9,개인적으론 재밌게 봤습니다뭔가 뒤죽박죽 같지만 내용도 신선했고 CG기술이 이만큼 발전 했다는 것도 감탄 했습니다        ,True
295,295,탑건: 매버릭,10, 그냥 최고^^다른말이 필요할까?        ,False
296,296,외계+인 1부,1,스토리가 너무 재미없음        ,True
297,297,RRR: 라이즈 로어 리볼트,10,  ,False
298,298,탑건: 매버릭,10, 생각보다 진짜 진짜 재미있었습니다.        ,False
299,299,엘비스,10, 마지막 엔딩 자막이 올라갈때음악이 엘비스 노래인가요?영뫄 너무 감동 있게 봤어요        ,False
300,300,엘비스,10, 이 좋은 영화를 상영관이 없어서 못 본다는 게 너무 서럽다...엘친자 살려        ,False
301,301,미니언즈2,2,중국자본이 들어가면 망한다        ,False
302,302,탑건: 매버릭,10," 탑건1도 안봤는데, 탑건2보고 뽕이 차올라서 1도 집가서 찾아 봤습니다. 탑건2 별5개가 아깝지 않은 영화.        ",False
303,303,하우 투 루즈 프렌즈,10, 오랜만에 집중하여 통쾌하고도 재밌는 의미있는 영화를 보았다..♥        ,True
